_Annual_J-D_2017_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 173   4  165.00  -83.00        0.9186
 174   4  167.00  -83.00        0.9186
 175   4  169.00  -83.00        0.9186
 176   4  171.00  -83.00        0.9186
 177   4  173.00  -83.00        0.9186
 178   4  175.00  -83.00        0.9186
 179   4  177.00  -83.00        0.9186
 180   4  179.00  -83.00        0.9186
   1   5 -179.00  -81.00        1.4959
   2   5 -177.00  -81.00        1.4959
   3   5 -175.00  -81.00        1.4959
   4   5 -173.00  -81.00        1.4959
   5   5 -171.00  -81.00        1.5030
   6   5 -169.00  -81.00        1.5101
   7   5 -167.00  -81.00        1.5101
   8   5 -165.00  -81.00        1.5101
   9   5 -163.00  -81.00        1.5101
  10   5 -161.00  -81.00        1.5197
  11   5 -159.00  -81.00        1.5197
  12   5 -157.00  -81.00        1.5197
  13   5 -155.00  -81.00        1.5197
  14   5 -153.00  -81.00        1.5191
  15   5 -151.00  -81.00        1.5185
  16   5 -149.00  -81.00        1.5185
  17   5 -147.00  -81.00        1.5185
  18   5 -145.00  -81.00        1.5185
  19   5 -143.00  -81.00        1.4834
  20   5 -141.00  -81.00        1.4834
  21   5 -139.00  -81.00        1.4834
  22   5 -137.00  -81.00        1.4834
  23   5 -135.00  -81.00        1.4192
  24   5 -133.00  -81.00        1.3550
  25   5 -131.00  -81.00        1.3550
  26   5 -129.00  -81.00        1.3550
  27   5 -127.00  -81.00        1.3550
  28   5 -125.00  -81.00        1.0993
  29   5 -123.00  -81.00        1.0993
  30   5 -121.00  -81.00        1.0993
  31   5 -119.00  -81.00        1.0993
  32   5 -117.00  -81.00        0.9957
  33   5 -115.00  -81.00        0.8920
  34   5 -113.00  -81.00        0.8920
  35   5 -111.00  -81.00        0.8920
  36   5 -109.00  -81.00        0.8920
  37   5 -107.00  -81.00        0.7300
  38   5 -105.00  -81.00        0.7300
  39   5 -103.00  -81.00        0.7300
  40   5 -101.00  -81.00        0.7300
  41   5  -99.00  -81.00        0.6634
  42   5  -97.00  -81.00        0.5967
  43   5  -95.00  -81.00        0.5967
  44   5  -93.00  -81.00        0.5967
  45   5  -91.00  -81.00        0.5967
  46   5  -89.00  -81.00        0.8488
  47   5  -87.00  -81.00        0.8488
  48   5  -85.00  -81.00        0.8488
  49   5  -83.00  -81.00        0.8488
  50   5  -81.00  -81.00        0.9411
  51   5  -79.00  -81.00        1.0333
  52   5  -77.00  -81.00        1.0333
  53   5  -75.00  -81.00        1.0333
  54   5  -73.00  -81.00        1.0333
  55   5  -71.00  -81.00        0.7666
  56   5  -69.00  -81.00        0.7666
  57   5  -67.00  -81.00        0.7666
  58   5  -65.00  -81.00        0.7666
  59   5  -63.00  -81.00        0.5838
  60   5  -61.00  -81.00        0.4009
  61   5  -59.00  -81.00        0.4009
  62   5  -57.00  -81.00        0.4009
  63   5  -55.00  -81.00        0.4009
  64   5  -53.00  -81.00        0.1676
  65   5  -51.00  -81.00        0.1676
  66   5  -49.00  -81.00        0.1676
  67   5  -47.00  -81.00        0.1676
  68   5  -45.00  -81.00        0.1445
  69   5  -43.00  -81.00        0.1215
  70   5  -41.00  -81.00        0.1215
  71   5  -39.00  -81.00        0.1215
  72   5  -37.00  -81.00        0.1215
  73   5  -35.00  -81.00        0.1209
  74   5  -33.00  -81.00        0.1209
  75   5  -31.00  -81.00        0.1209
  76   5  -29.00  -81.00        0.1209
  77   5  -27.00  -81.00        0.1241
  78   5  -25.00  -81.00        0.1273
  79   5  -23.00  -81.00        0.1273
  80   5  -21.00  -81.00        0.1273
  81   5  -19.00  -81.00        0.1273
  82   5  -17.00  -81.00        0.1378
  83   5  -15.00  -81.00        0.1378
  84   5  -13.00  -81.00        0.1378
  85   5  -11.00  -81.00        0.1378
  86   5   -9.00  -81.00        0.1748
  87   5   -7.00  -81.00        0.2119
  88   5   -5.00  -81.00        0.2119
  89   5   -3.00  -81.00        0.2119
  90   5   -1.00  -81.00        0.2119
  91   5    1.00  -81.00        0.3046
  92   5    3.00  -81.00        0.3046
  93   5    5.00  -81.00        0.3046
  94   5    7.00  -81.00        0.3046
  95   5    9.00  -81.00        0.3686
  96   5   11.00  -81.00        0.4326
  97   5   13.00  -81.00        0.4326
  98   5   15.00  -81.00        0.4326
  99   5   17.00  -81.00        0.4326
 100   5   19.00  -81.00        0.7237
 101   5   21.00  -81.00        0.7237
 102   5   23.00  -81.00        0.7237
 103   5   25.00  -81.00        0.7237
 104   5   27.00  -81.00        0.7393
 105   5   29.00  -81.00        0.7549
 106   5   31.00  -81.00        0.7549
 107   5   33.00  -81.00        0.7549
 108   5   35.00  -81.00        0.7549
 109   5   37.00  -81.00        0.7781
 110   5   39.00  -81.00        0.7781
 111   5   41.00  -81.00        0.7781
 112   5   43.00  -81.00        0.7781
 113   5   45.00  -81.00        0.8112
 114   5   47.00  -81.00        0.8442
 115   5   49.00  -81.00        0.8442
 116   5   51.00  -81.00        0.8442
 117   5   53.00  -81.00        0.8442
 118   5   55.00  -81.00        0.8647
 119   5   57.00  -81.00        0.8647
 120   5   59.00  -81.00        0.8647
 121   5   61.00  -81.00        0.8647
 122   5   63.00  -81.00        0.8544
 123   5   65.00  -81.00        0.8442
 124   5   67.00  -81.00        0.8442
 125   5   69.00  -81.00        0.8442
 126   5   71.00  -81.00        0.8442
 127   5   73.00  -81.00        0.7982
 128   5   75.00  -81.00        0.7982
 129   5   77.00  -81.00        0.7982
 130   5   79.00  -81.00        0.7982
 131   5   81.00  -81.00        0.7502
 132   5   83.00  -81.00        0.7022
 133   5   85.00  -81.00        0.7022
 134   5   87.00  -81.00        0.7022
 135   5   89.00  -81.00        0.7022
 136   5   91.00  -81.00        0.6398
 137   5   93.00  -81.00        0.6398
 138   5   95.00  -81.00        0.6398
 139   5   97.00  -81.00        0.6398
 140   5   99.00  -81.00        0.6448
 141   5  101.00  -81.00        0.6498
 142   5  103.00  -81.00        0.6498
 143   5  105.00  -81.00        0.6498
 144   5  107.00  -81.00        0.6498
 145   5  109.00  -81.00        0.8742
 146   5  111.00  -81.00        0.8742
 147   5  113.00  -81.00        0.8742
 148   5  115.00  -81.00        0.8742
 149   5  117.00  -81.00        0.9843
 150   5  119.00  -81.00        1.0945
 151   5  121.00  -81.00        1.0945
 152   5  123.00  -81.00        1.0945
 153   5  125.00  -81.00        1.0945
 154   5  127.00  -81.00        1.2165
 155   5  129.00  -81.00        1.2165
 156   5  131.00  -81.00        1.2165
 157   5  133.00  -81.00        1.2165
 158   5  135.00  -81.00        1.2596
 159   5  137.00  -81.00        1.3028
 160   5  139.00  -81.00        1.3028
 161   5  141.00  -81.00        1.3028
 162   5  143.00  -81.00        1.3028
 163   5  145.00  -81.00        1.3684
 164   5  147.00  -81.00        1.3684
 165   5  149.00  -81.00        1.3684
 166   5  151.00  -81.00        1.3684
 167   5  153.00  -81.00        1.3939
 168   5  155.00  -81.00        1.4193
 169   5  157.00  -81.00        1.4193
 170   5  159.00  -81.00        1.4193
 171   5  161.00  -81.00        1.4193
 172   5  163.00  -81.00        1.4704
 173   5  165.00  -81.00        1.4704
 174   5  167.00  -81.00        1.4704
 175   5  169.00  -81.00        1.4704
 176   5  171.00  -81.00        1.4806
 177   5  173.00  -81.00        1.4907
 178   5  175.00  -81.00        1.4907
 179   5  177.00  -81.00        1.4907
 180   5  179.00  -81.00        1.4907
   1   6 -179.00  -79.00        1.5260
   2   6 -177.00  -79.00        1.5260
   3   6 -175.00  -79.00        1.5260
   4   6 -173.00  -79.00        1.5260
   5   6 -171.00  -79.00        1.5339
   6   6 -169.00  -79.00        1.5418
   7   6 -167.00  -79.00        1.5418
   8   6 -165.00  -79.00        1.5418
   9   6 -163.00  -79.00        1.5418
  10   6 -161.00  -79.00        1.5550
  11   6 -159.00  -79.00        1.5550
  12   6 -157.00  -79.00        1.5550
  13   6 -155.00  -79.00        1.5550
  14   6 -153.00  -79.00        1.5550
  15   6 -151.00  -79.00        1.5550
  16   6 -149.00  -79.00        1.5550
  17   6 -147.00  -79.00        1.5550
  18   6 -145.00  -79.00        1.5550
  19   6 -143.00  -79.00        1.5091
  20   6 -141.00  -79.00        1.5091
  21   6 -139.00  -79.00        1.5091
  22   6 -137.00  -79.00        1.5091
  23   6 -135.00  -79.00        1.4001
  24   6 -133.00  -79.00        1.2911
  25   6 -131.00  -79.00        1.2911
  26   6 -129.00  -79.00        1.2911
  27   6 -127.00  -79.00        1.2911
  28   6 -125.00  -79.00        0.9944
  29   6 -123.00  -79.00        0.9944
  30   6 -121.00  -79.00        0.9944
  31   6 -119.00  -79.00        0.9944
  32   6 -117.00  -79.00        0.8995
  33   6 -115.00  -79.00        0.8047
  34   6 -113.00  -79.00        0.8047
  35   6 -111.00  -79.00        0.8047
  36   6 -109.00  -79.00        0.8047
  37   6 -107.00  -79.00        0.6834
  38   6 -105.00  -79.00        0.6834
  39   6 -103.00  -79.00        0.6834
  40   6 -101.00  -79.00        0.6834
  41   6  -99.00  -79.00        0.6368
  42   6  -97.00  -79.00        0.5902
  43   6  -95.00  -79.00        0.5902
  44   6  -93.00  -79.00        0.5902
  45   6  -91.00  -79.00        0.5902
  46   6  -89.00  -79.00        0.8360
  47   6  -87.00  -79.00        0.8360
  48   6  -85.00  -79.00        0.8360
  49   6  -83.00  -79.00        0.8360
  50   6  -81.00  -79.00        0.9836
  51   6  -79.00  -79.00        1.1311
  52   6  -77.00  -79.00        1.1311
  53   6  -75.00  -79.00        1.1311
  54   6  -73.00  -79.00        1.1311
  55   6  -71.00  -79.00        0.7469
  56   6  -69.00  -79.00        0.7469
  57   6  -67.00  -79.00        0.7469
  58   6  -65.00  -79.00        0.7469
  59   6  -63.00  -79.00        0.5294
  60   6  -61.00  -79.00        0.3119
  61   6  -59.00  -79.00        0.3119
  62   6  -57.00  -79.00        0.3119
  63   6  -55.00  -79.00        0.3119
  64   6  -53.00  -79.00        0.0575
  65   6  -51.00  -79.00        0.0575
  66   6  -49.00  -79.00        0.0575
  67   6  -47.00  -79.00        0.0575
  68   6  -45.00  -79.00        0.0404
  69   6  -43.00  -79.00        0.0233
  70   6  -41.00  -79.00        0.0233
  71   6  -39.00  -79.00        0.0233
  72   6  -37.00  -79.00        0.0233
  73   6  -35.00  -79.00        0.0324
  74   6  -33.00  -79.00        0.0324
  75   6  -31.00  -79.00        0.0324
  76   6  -29.00  -79.00        0.0324
  77   6  -27.00  -79.00        0.0419
  78   6  -25.00  -79.00        0.0513
  79   6  -23.00  -79.00        0.0513
  80   6  -21.00  -79.00        0.0513
  81   6  -19.00  -79.00        0.0513
  82   6  -17.00  -79.00        0.0835
  83   6  -15.00  -79.00        0.0835
  84   6  -13.00  -79.00        0.0835
  85   6  -11.00  -79.00        0.0835
  86   6   -9.00  -79.00        0.1248
  87   6   -7.00  -79.00        0.1660
  88   6   -5.00  -79.00        0.1660
  89   6   -3.00  -79.00        0.1660
  90   6   -1.00  -79.00        0.1660
  91   6    1.00  -79.00        0.2589
  92   6    3.00  -79.00        0.2589
  93   6    5.00  -79.00        0.2589
  94   6    7.00  -79.00        0.2589
  95   6    9.00  -79.00        0.3278
  96   6   11.00  -79.00        0.3967
  97   6   13.00  -79.00        0.3967
  98   6   15.00  -79.00        0.3967
  99   6   17.00  -79.00        0.3967
 100   6   19.00  -79.00        0.6603
 101   6   21.00  -79.00        0.6603
 102   6   23.00  -79.00        0.6603
 103   6   25.00  -79.00        0.6603
 104   6   27.00  -79.00        0.6791
 105   6   29.00  -79.00        0.6979
 106   6   31.00  -79.00        0.6979
 107   6   33.00  -79.00        0.6979
 108   6   35.00  -79.00        0.6979
 109   6   37.00  -79.00        0.7118
 110   6   39.00  -79.00        0.7118
 111   6   41.00  -79.00        0.7118
 112   6   43.00  -79.00        0.7118
 113   6   45.00  -79.00        0.7103
 114   6   47.00  -79.00        0.7089
 115   6   49.00  -79.00        0.7089
 116   6   51.00  -79.00        0.7089
 117   6   53.00  -79.00        0.7089
 118   6   55.00  -79.00        0.5913
 119   6   57.00  -79.00        0.5913
 120   6   59.00  -79.00        0.5913
 121   6   61.00  -79.00        0.5913
 122   6   63.00  -79.00        0.5818
 123   6   65.00  -79.00        0.5722
 124   6   67.00  -79.00        0.5722
 125   6   69.00  -79.00        0.5722
 126   6   71.00  -79.00        0.5722
 127   6   73.00  -79.00        0.5841
 128   6   75.00  -79.00        0.5841
 129   6   77.00  -79.00        0.5841
 130   6   79.00  -79.00        0.5841
 131   6   81.00  -79.00        0.5781
 132   6   83.00  -79.00        0.5721
 133   6   85.00  -79.00        0.5721
 134   6   87.00  -79.00        0.5721
 135   6   89.00  -79.00        0.5721
 136   6   91.00  -79.00        0.5587
 137   6   93.00  -79.00        0.5587
 138   6   95.00  -79.00        0.5587
 139   6   97.00  -79.00        0.5587
 140   6   99.00  -79.00        0.6163
 141   6  101.00  -79.00        0.6739
 142   6  103.00  -79.00        0.6739
 143   6  105.00  -79.00        0.6739
 144   6  107.00  -79.00        0.6739
 145   6  109.00  -79.00        0.7760
 146   6  111.00  -79.00        0.7760
 147   6  113.00  -79.00        0.7760
 148   6  115.00  -79.00        0.7760
 149   6  117.00  -79.00        0.9129
 150   6  119.00  -79.00        1.0499
 151   6  121.00  -79.00        1.0499
 152   6  123.00  -79.00        1.0499
 153   6  125.00  -79.00        1.0499
 154   6  127.00  -79.00        1.2128
 155   6  129.00  -79.00        1.2128
 156   6  131.00  -79.00        1.2128
 157   6  133.00  -79.00        1.2128
 158   6  135.00  -79.00        1.2648
 159   6  137.00  -79.00        1.3168
 160   6  139.00  -79.00        1.3168
 161   6  141.00  -79.00        1.3168
 162   6  143.00  -79.00        1.3168
 163   6  145.00  -79.00        1.3962
 164   6  147.00  -79.00        1.3962
 165   6  149.00  -79.00        1.3962
 166   6  151.00  -79.00        1.3962
 167   6  153.00  -79.00        1.4247
 168   6  155.00  -79.00        1.4532
 169   6  157.00  -79.00        1.4532
 170   6  159.00  -79.00        1.4532
 171   6  161.00  -79.00        1.4532
 172   6  163.00  -79.00        1.4980
 173   6  165.00  -79.00        1.4980
 174   6  167.00  -79.00        1.4980
 175   6  169.00  -79.00        1.4980
 176   6  171.00  -79.00        1.5080
 177   6  173.00  -79.00        1.5179
 178   6  175.00  -79.00        1.5179
 179   6  177.00  -79.00        1.5179
 180   6  179.00  -79.00        1.5179
   1   7 -179.00  -77.00        1.5267
   2   7 -177.00  -77.00        1.5267
   3   7 -175.00  -77.00        1.5267
   4   7 -173.00  -77.00        1.5267
   5   7 -171.00  -77.00        1.5357
   6   7 -169.00  -77.00        1.5446
   7   7 -167.00  -77.00        1.5446
   8   7 -165.00  -77.00        1.5446
   9   7 -163.00  -77.00        1.5446
  10   7 -161.00  -77.00        1.5661
  11   7 -159.00  -77.00        1.5661
  12   7 -157.00  -77.00        1.5661
  13   7 -155.00  -77.00        1.5661
  14   7 -153.00  -77.00        1.5678
  15   7 -151.00  -77.00        1.5695
  16   7 -149.00  -77.00        1.5695
  17   7 -147.00  -77.00        1.5695
  18   7 -145.00  -77.00        1.5695
  19   7 -143.00  -77.00        1.5001
  20   7 -141.00  -77.00        1.5001
  21   7 -139.00  -77.00        1.5001
  22   7 -137.00  -77.00        1.5001
  23   7 -135.00  -77.00        1.2834
  24   7 -133.00  -77.00        1.0667
  25   7 -131.00  -77.00        1.0667
  26   7 -129.00  -77.00        1.0667
  27   7 -127.00  -77.00        1.0667
  28   7 -125.00  -77.00        0.6978
  29   7 -123.00  -77.00        0.6978
  30   7 -121.00  -77.00        0.6978
  31   7 -119.00  -77.00        0.6978
  32   7 -117.00  -77.00        0.6396
  33   7 -115.00  -77.00        0.5815
  34   7 -113.00  -77.00        0.5815
  35   7 -111.00  -77.00        0.5815
  36   7 -109.00  -77.00        0.5815
  37   7 -107.00  -77.00        0.5880
  38   7 -105.00  -77.00        0.5880
  39   7 -103.00  -77.00        0.5880
  40   7 -101.00  -77.00        0.5880
  41   7  -99.00  -77.00        0.6022
  42   7  -97.00  -77.00        0.6165
  43   7  -95.00  -77.00        0.6165
  44   7  -93.00  -77.00        0.6165
  45   7  -91.00  -77.00        0.6165
  46   7  -89.00  -77.00        0.8121
  47   7  -87.00  -77.00        0.8121
  48   7  -85.00  -77.00        0.8121
  49   7  -83.00  -77.00        0.8121
  50   7  -81.00  -77.00        1.0909
  51   7  -79.00  -77.00        1.3696
  52   7  -77.00  -77.00        1.3696
  53   7  -75.00  -77.00        1.3696
  54   7  -73.00  -77.00        1.3696
  55   7  -71.00  -77.00        0.7160
  56   7  -69.00  -77.00        0.7160
  57   7  -67.00  -77.00        0.7160
  58   7  -65.00  -77.00        0.7160
  59   7  -63.00  -77.00        0.4332
  60   7  -61.00  -77.00        0.1504
  61   7  -59.00  -77.00        0.1504
  62   7  -57.00  -77.00        0.1504
  63   7  -55.00  -77.00        0.1504
  64   7  -53.00  -77.00       -0.1278
  65   7  -51.00  -77.00       -0.1278
  66   7  -49.00  -77.00       -0.1278
  67   7  -47.00  -77.00       -0.1278
  68   7  -45.00  -77.00       -0.1262
  69   7  -43.00  -77.00       -0.1246
  70   7  -41.00  -77.00       -0.1246
  71   7  -39.00  -77.00       -0.1246
