_Annual_J-D_1988_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
 144   4  107.00  -83.00        1.2049
 145   4  109.00  -83.00        1.2049
 146   4  111.00  -83.00        1.2049
 147   4  113.00  -83.00        1.2049
 148   4  115.00  -83.00        1.2049
 149   4  117.00  -83.00        1.2049
 150   4  119.00  -83.00        1.2049
 151   4  121.00  -83.00        1.2049
 152   4  123.00  -83.00        1.2049
 153   4  125.00  -83.00        1.2049
 154   4  127.00  -83.00        1.2049
 155   4  129.00  -83.00        1.2049
 156   4  131.00  -83.00        1.2049
 157   4  133.00  -83.00        1.2049
 158   4  135.00  -83.00        1.2049
 159   4  137.00  -83.00        1.2049
 160   4  139.00  -83.00        1.2049
 161   4  141.00  -83.00        1.2049
 162   4  143.00  -83.00        1.2049
 163   4  145.00  -83.00        1.2049
 164   4  147.00  -83.00        1.2049
 165   4  149.00  -83.00        1.2049
 166   4  151.00  -83.00        1.2049
 167   4  153.00  -83.00        1.2049
 168   4  155.00  -83.00        1.2049
 169   4  157.00  -83.00        1.2049
 170   4  159.00  -83.00        1.2049
 171   4  161.00  -83.00        1.2049
 172   4  163.00  -83.00        1.2049
 173   4  165.00  -83.00        1.2049
 174   4  167.00  -83.00        1.2049
 175   4  169.00  -83.00        1.2049
 176   4  171.00  -83.00        1.2049
 177   4  173.00  -83.00        1.2049
 178   4  175.00  -83.00        1.2049
 179   4  177.00  -83.00        1.2049
 180   4  179.00  -83.00        1.2049
   1   5 -179.00  -81.00        2.0044
   2   5 -177.00  -81.00        2.0044
   3   5 -175.00  -81.00        2.0044
   4   5 -173.00  -81.00        2.0044
   5   5 -171.00  -81.00        2.0228
   6   5 -169.00  -81.00        2.0412
   7   5 -167.00  -81.00        2.0412
   8   5 -165.00  -81.00        2.0412
   9   5 -163.00  -81.00        2.0412
  10   5 -161.00  -81.00        2.1006
  11   5 -159.00  -81.00        2.1006
  12   5 -157.00  -81.00        2.1006
  13   5 -155.00  -81.00        2.1006
  14   5 -153.00  -81.00        2.1453
  15   5 -151.00  -81.00        2.1900
  16   5 -149.00  -81.00        2.1900
  17   5 -147.00  -81.00        2.1900
  18   5 -145.00  -81.00        2.1900
  19   5 -143.00  -81.00        2.2949
  20   5 -141.00  -81.00        2.2949
  21   5 -139.00  -81.00        2.2949
  22   5 -137.00  -81.00        2.2949
  23   5 -135.00  -81.00        2.3345
  24   5 -133.00  -81.00        2.3742
  25   5 -131.00  -81.00        2.3742
  26   5 -129.00  -81.00        2.3742
  27   5 -127.00  -81.00        2.3742
  28   5 -125.00  -81.00        2.3702
  29   5 -123.00  -81.00        2.3702
  30   5 -121.00  -81.00        2.3702
  31   5 -119.00  -81.00        2.3702
  32   5 -117.00  -81.00        2.3655
  33   5 -115.00  -81.00        2.3609
  34   5 -113.00  -81.00        2.3609
  35   5 -111.00  -81.00        2.3609
  36   5 -109.00  -81.00        2.3609
  37   5 -107.00  -81.00        2.3300
  38   5 -105.00  -81.00        2.3300
  39   5 -103.00  -81.00        2.3300
  40   5 -101.00  -81.00        2.3300
  41   5  -99.00  -81.00        2.2682
  42   5  -97.00  -81.00        2.2064
  43   5  -95.00  -81.00        2.2064
  44   5  -93.00  -81.00        2.2064
  45   5  -91.00  -81.00        2.2064
  46   5  -89.00  -81.00        2.0580
  47   5  -87.00  -81.00        2.0580
  48   5  -85.00  -81.00        2.0580
  49   5  -83.00  -81.00        2.0580
  50   5  -81.00  -81.00        1.9700
  51   5  -79.00  -81.00        1.8820
  52   5  -77.00  -81.00        1.8820
  53   5  -75.00  -81.00        1.8820
  54   5  -73.00  -81.00        1.8820
  55   5  -71.00  -81.00        1.3450
  56   5  -69.00  -81.00        1.3450
  57   5  -67.00  -81.00        1.3450
  58   5  -65.00  -81.00        1.3450
  59   5  -63.00  -81.00        1.0697
  60   5  -61.00  -81.00        0.7944
  61   5  -59.00  -81.00        0.7944
  62   5  -57.00  -81.00        0.7944
  63   5  -55.00  -81.00        0.7944
  64   5  -53.00  -81.00        0.4566
  65   5  -51.00  -81.00        0.4566
  66   5  -49.00  -81.00        0.4566
  67   5  -47.00  -81.00        0.4566
  68   5  -45.00  -81.00        0.4001
  69   5  -43.00  -81.00        0.3437
  70   5  -41.00  -81.00        0.3437
  71   5  -39.00  -81.00        0.3437
  72   5  -37.00  -81.00        0.3437
  73   5  -35.00  -81.00        0.2322
  74   5  -33.00  -81.00        0.2322
  75   5  -31.00  -81.00        0.2322
  76   5  -29.00  -81.00        0.2322
  77   5  -27.00  -81.00        0.2153
  78   5  -25.00  -81.00        0.1984
  79   5  -23.00  -81.00        0.1984
  80   5  -21.00  -81.00        0.1984
  81   5  -19.00  -81.00        0.1984
  82   5  -17.00  -81.00        0.2299
  83   5  -15.00  -81.00        0.2299
  84   5  -13.00  -81.00        0.2299
  85   5  -11.00  -81.00        0.2299
  86   5   -9.00  -81.00        0.2765
  87   5   -7.00  -81.00        0.3230
  88   5   -5.00  -81.00        0.3230
  89   5   -3.00  -81.00        0.3230
  90   5   -1.00  -81.00        0.3230
  91   5    1.00  -81.00        0.4213
  92   5    3.00  -81.00        0.4213
  93   5    5.00  -81.00        0.4213
  94   5    7.00  -81.00        0.4213
  95   5    9.00  -81.00        0.4815
  96   5   11.00  -81.00        0.5416
  97   5   13.00  -81.00        0.5416
  98   5   15.00  -81.00        0.5416
  99   5   17.00  -81.00        0.5416
 100   5   19.00  -81.00        0.9516
 101   5   21.00  -81.00        0.9516
 102   5   23.00  -81.00        0.9516
 103   5   25.00  -81.00        0.9516
 104   5   27.00  -81.00        0.9842
 105   5   29.00  -81.00        1.0168
 106   5   31.00  -81.00        1.0168
 107   5   33.00  -81.00        1.0168
 108   5   35.00  -81.00        1.0168
 109   5   37.00  -81.00        1.0639
 110   5   39.00  -81.00        1.0639
 111   5   41.00  -81.00        1.0639
 112   5   43.00  -81.00        1.0639
 113   5   45.00  -81.00        0.9227
 114   5   47.00  -81.00        0.7816
 115   5   49.00  -81.00        0.7816
 116   5   51.00  -81.00        0.7816
 117   5   53.00  -81.00        0.7816
 118   5   55.00  -81.00        0.4839
 119   5   57.00  -81.00        0.4839
 120   5   59.00  -81.00        0.4839
 121   5   61.00  -81.00        0.4839
 122   5   63.00  -81.00        0.4376
 123   5   65.00  -81.00        0.3913
 124   5   67.00  -81.00        0.3913
 125   5   69.00  -81.00        0.3913
 126   5   71.00  -81.00        0.3913
 127   5   73.00  -81.00        0.3466
 128   5   75.00  -81.00        0.3466
 129   5   77.00  -81.00        0.3466
 130   5   79.00  -81.00        0.3466
 131   5   81.00  -81.00        0.3351
 132   5   83.00  -81.00        0.3236
 133   5   85.00  -81.00        0.3236
 134   5   87.00  -81.00        0.3236
 135   5   89.00  -81.00        0.3236
 136   5   91.00  -81.00        0.3112
 137   5   93.00  -81.00        0.3112
 138   5   95.00  -81.00        0.3112
 139   5   97.00  -81.00        0.3112
 140   5   99.00  -81.00        0.3087
 141   5  101.00  -81.00        0.3063
 142   5  103.00  -81.00        0.3063
 143   5  105.00  -81.00        0.3063
 144   5  107.00  -81.00        0.3063
 145   5  109.00  -81.00        0.7571
 146   5  111.00  -81.00        0.7571
 147   5  113.00  -81.00        0.7571
 148   5  115.00  -81.00        0.7571
 149   5  117.00  -81.00        1.0262
 150   5  119.00  -81.00        1.2952
 151   5  121.00  -81.00        1.2952
 152   5  123.00  -81.00        1.2952
 153   5  125.00  -81.00        1.2952
 154   5  127.00  -81.00        1.5527
 155   5  129.00  -81.00        1.5527
 156   5  131.00  -81.00        1.5527
 157   5  133.00  -81.00        1.5527
 158   5  135.00  -81.00        1.6282
 159   5  137.00  -81.00        1.7038
 160   5  139.00  -81.00        1.7038
 161   5  141.00  -81.00        1.7038
 162   5  143.00  -81.00        1.7038
 163   5  145.00  -81.00        1.8080
 164   5  147.00  -81.00        1.8080
 165   5  149.00  -81.00        1.8080
 166   5  151.00  -81.00        1.8080
 167   5  153.00  -81.00        1.8466
 168   5  155.00  -81.00        1.8853
 169   5  157.00  -81.00        1.8853
 170   5  159.00  -81.00        1.8853
 171   5  161.00  -81.00        1.8853
 172   5  163.00  -81.00        1.9626
 173   5  165.00  -81.00        1.9626
 174   5  167.00  -81.00        1.9626
 175   5  169.00  -81.00        1.9626
 176   5  171.00  -81.00        1.9704
 177   5  173.00  -81.00        1.9782
 178   5  175.00  -81.00        1.9782
 179   5  177.00  -81.00        1.9782
 180   5  179.00  -81.00        1.9782
   1   6 -179.00  -79.00        2.0378
   2   6 -177.00  -79.00        2.0378
   3   6 -175.00  -79.00        2.0378
   4   6 -173.00  -79.00        2.0378
   5   6 -171.00  -79.00        2.0615
   6   6 -169.00  -79.00        2.0852
   7   6 -167.00  -79.00        2.0852
   8   6 -165.00  -79.00        2.0852
   9   6 -163.00  -79.00        2.0852
  10   6 -161.00  -79.00        2.1583
  11   6 -159.00  -79.00        2.1583
  12   6 -157.00  -79.00        2.1583
  13   6 -155.00  -79.00        2.1583
  14   6 -153.00  -79.00        2.2164
  15   6 -151.00  -79.00        2.2745
  16   6 -149.00  -79.00        2.2745
  17   6 -147.00  -79.00        2.2745
  18   6 -145.00  -79.00        2.2745
  19   6 -143.00  -79.00        2.4175
  20   6 -141.00  -79.00        2.4175
  21   6 -139.00  -79.00        2.4175
  22   6 -137.00  -79.00        2.4175
  23   6 -135.00  -79.00        2.4479
  24   6 -133.00  -79.00        2.4783
  25   6 -131.00  -79.00        2.4783
  26   6 -129.00  -79.00        2.4783
  27   6 -127.00  -79.00        2.4783
  28   6 -125.00  -79.00        2.4593
  29   6 -123.00  -79.00        2.4593
  30   6 -121.00  -79.00        2.4593
  31   6 -119.00  -79.00        2.4593
  32   6 -117.00  -79.00        2.4509
  33   6 -115.00  -79.00        2.4425
  34   6 -113.00  -79.00        2.4425
  35   6 -111.00  -79.00        2.4425
  36   6 -109.00  -79.00        2.4425
  37   6 -107.00  -79.00        2.4191
  38   6 -105.00  -79.00        2.4191
  39   6 -103.00  -79.00        2.4191
  40   6 -101.00  -79.00        2.4191
  41   6  -99.00  -79.00        2.3787
  42   6  -97.00  -79.00        2.3384
  43   6  -95.00  -79.00        2.3384
  44   6  -93.00  -79.00        2.3384
  45   6  -91.00  -79.00        2.3384
  46   6  -89.00  -79.00        2.2182
  47   6  -87.00  -79.00        2.2182
  48   6  -85.00  -79.00        2.2182
  49   6  -83.00  -79.00        2.2182
  50   6  -81.00  -79.00        2.1170
  51   6  -79.00  -79.00        2.0159
  52   6  -77.00  -79.00        2.0159
  53   6  -75.00  -79.00        2.0159
  54   6  -73.00  -79.00        2.0159
  55   6  -71.00  -79.00        1.3760
  56   6  -69.00  -79.00        1.3760
  57   6  -67.00  -79.00        1.3760
  58   6  -65.00  -79.00        1.3760
  59   6  -63.00  -79.00        1.0908
  60   6  -61.00  -79.00        0.8056
  61   6  -59.00  -79.00        0.8056
  62   6  -57.00  -79.00        0.8056
  63   6  -55.00  -79.00        0.8056
  64   6  -53.00  -79.00        0.4629
  65   6  -51.00  -79.00        0.4629
  66   6  -49.00  -79.00        0.4629
  67   6  -47.00  -79.00        0.4629
  68   6  -45.00  -79.00        0.3924
  69   6  -43.00  -79.00        0.3218
  70   6  -41.00  -79.00        0.3218
  71   6  -39.00  -79.00        0.3218
  72   6  -37.00  -79.00        0.3218
  73   6  -35.00  -79.00        0.1980
  74   6  -33.00  -79.00        0.1980
  75   6  -31.00  -79.00        0.1980
  76   6  -29.00  -79.00        0.1980
  77   6  -27.00  -79.00        0.1719
  78   6  -25.00  -79.00        0.1458
  79   6  -23.00  -79.00        0.1458
  80   6  -21.00  -79.00        0.1458
  81   6  -19.00  -79.00        0.1458
  82   6  -17.00  -79.00        0.2033
  83   6  -15.00  -79.00        0.2033
  84   6  -13.00  -79.00        0.2033
  85   6  -11.00  -79.00        0.2033
  86   6   -9.00  -79.00        0.2543
  87   6   -7.00  -79.00        0.3053
  88   6   -5.00  -79.00        0.3053
  89   6   -3.00  -79.00        0.3053
  90   6   -1.00  -79.00        0.3053
  91   6    1.00  -79.00        0.4063
  92   6    3.00  -79.00        0.4063
  93   6    5.00  -79.00        0.4063
  94   6    7.00  -79.00        0.4063
  95   6    9.00  -79.00        0.4762
  96   6   11.00  -79.00        0.5462
  97   6   13.00  -79.00        0.5462
  98   6   15.00  -79.00        0.5462
  99   6   17.00  -79.00        0.5462
 100   6   19.00  -79.00        0.8988
 101   6   21.00  -79.00        0.8988
 102   6   23.00  -79.00        0.8988
 103   6   25.00  -79.00        0.8988
 104   6   27.00  -79.00        0.9390
 105   6   29.00  -79.00        0.9791
 106   6   31.00  -79.00        0.9791
 107   6   33.00  -79.00        0.9791
 108   6   35.00  -79.00        0.9791
 109   6   37.00  -79.00        0.9709
 110   6   39.00  -79.00        0.9709
 111   6   41.00  -79.00        0.9709
 112   6   43.00  -79.00        0.9709
 113   6   45.00  -79.00        0.8466
 114   6   47.00  -79.00        0.7222
 115   6   49.00  -79.00        0.7222
 116   6   51.00  -79.00        0.7222
 117   6   53.00  -79.00        0.7222
 118   6   55.00  -79.00        0.5120
 119   6   57.00  -79.00        0.5120
 120   6   59.00  -79.00        0.5120
 121   6   61.00  -79.00        0.5120
 122   6   63.00  -79.00        0.4769
 123   6   65.00  -79.00        0.4418
 124   6   67.00  -79.00        0.4418
 125   6   69.00  -79.00        0.4418
 126   6   71.00  -79.00        0.4418
 127   6   73.00  -79.00        0.3817
 128   6   75.00  -79.00        0.3817
 129   6   77.00  -79.00        0.3817
 130   6   79.00  -79.00        0.3817
 131   6   81.00  -79.00        0.3610
 132   6   83.00  -79.00        0.3402
 133   6   85.00  -79.00        0.3402
 134   6   87.00  -79.00        0.3402
 135   6   89.00  -79.00        0.3402
 136   6   91.00  -79.00        0.2826
 137   6   93.00  -79.00        0.2826
 138   6   95.00  -79.00        0.2826
 139   6   97.00  -79.00        0.2826
 140   6   99.00  -79.00        0.2631
 141   6  101.00  -79.00        0.2435
 142   6  103.00  -79.00        0.2435
 143   6  105.00  -79.00        0.2435
 144   6  107.00  -79.00        0.2435
 145   6  109.00  -79.00        0.5918
 146   6  111.00  -79.00        0.5918
 147   6  113.00  -79.00        0.5918
 148   6  115.00  -79.00        0.5918
 149   6  117.00  -79.00        0.9079
 150   6  119.00  -79.00        1.2241
 151   6  121.00  -79.00        1.2241
 152   6  123.00  -79.00        1.2241
 153   6  125.00  -79.00        1.2241
 154   6  127.00  -79.00        1.5534
 155   6  129.00  -79.00        1.5534
 156   6  131.00  -79.00        1.5534
 157   6  133.00  -79.00        1.5534
 158   6  135.00  -79.00        1.6350
 159   6  137.00  -79.00        1.7166
 160   6  139.00  -79.00        1.7166
 161   6  141.00  -79.00        1.7166
 162   6  143.00  -79.00        1.7166
 163   6  145.00  -79.00        1.8328
 164   6  147.00  -79.00        1.8328
 165   6  149.00  -79.00        1.8328
 166   6  151.00  -79.00        1.8328
 167   6  153.00  -79.00        1.8742
 168   6  155.00  -79.00        1.9155
 169   6  157.00  -79.00        1.9155
 170   6  159.00  -79.00        1.9155
 171   6  161.00  -79.00        1.9155
 172   6  163.00  -79.00        1.9835
 173   6  165.00  -79.00        1.9835
 174   6  167.00  -79.00        1.9835
 175   6  169.00  -79.00        1.9835
 176   6  171.00  -79.00        1.9941
 177   6  173.00  -79.00        2.0046
 178   6  175.00  -79.00        2.0046
 179   6  177.00  -79.00        2.0046
 180   6  179.00  -79.00        2.0046
   1   7 -179.00  -77.00        2.0173
   2   7 -177.00  -77.00        2.0173
   3   7 -175.00  -77.00        2.0173
   4   7 -173.00  -77.00        2.0173
   5   7 -171.00  -77.00        2.0522
   6   7 -169.00  -77.00        2.0872
   7   7 -167.00  -77.00        2.0872
   8   7 -165.00  -77.00        2.0872
   9   7 -163.00  -77.00        2.0872
  10   7 -161.00  -77.00        2.1881
  11   7 -159.00  -77.00        2.1881
  12   7 -157.00  -77.00        2.1881
  13   7 -155.00  -77.00        2.1881
  14   7 -153.00  -77.00        2.2750
  15   7 -151.00  -77.00        2.3620
  16   7 -149.00  -77.00        2.3620
  17   7 -147.00  -77.00        2.3620
  18   7 -145.00  -77.00        2.3620
  19   7 -143.00  -77.00        2.5896
  20   7 -141.00  -77.00        2.5896
  21   7 -139.00  -77.00        2.5896
  22   7 -137.00  -77.00        2.5896
  23   7 -135.00  -77.00        2.5908
  24   7 -133.00  -77.00        2.5919
  25   7 -131.00  -77.00        2.5919
  26   7 -129.00  -77.00        2.5919
  27   7 -127.00  -77.00        2.5919
  28   7 -125.00  -77.00        2.5342
  29   7 -123.00  -77.00        2.5342
  30   7 -121.00  -77.00        2.5342
  31   7 -119.00  -77.00        2.5342
  32   7 -117.00  -77.00        2.5169
  33   7 -115.00  -77.00        2.4997
  34   7 -113.00  -77.00        2.4997
  35   7 -111.00  -77.00        2.4997
  36   7 -109.00  -77.00        2.4997
  37   7 -107.00  -77.00        2.4997
  38   7 -105.00  -77.00        2.4997
  39   7 -103.00  -77.00        2.4997
  40   7 -101.00  -77.00        2.4997
  41   7  -99.00  -77.00        2.5232
  42   7  -97.00  -77.00        2.5467
  43   7  -95.00  -77.00        2.5467
  44   7  -93.00  -77.00        2.5467
  45   7  -91.00  -77.00        2.5467
  46   7  -89.00  -77.00        2.5195
  47   7  -87.00  -77.00        2.5195
  48   7  -85.00  -77.00        2.5195
  49   7  -83.00  -77.00        2.5195
  50   7  -81.00  -77.00        2.3961
  51   7  -79.00  -77.00        2.2726
  52   7  -77.00  -77.00        2.2726
  53   7  -75.00  -77.00        2.2726
  54   7  -73.00  -77.00        2.2726
  55   7  -71.00  -77.00        1.4376
  56   7  -69.00  -77.00        1.4376
  57   7  -67.00  -77.00        1.4376
  58   7  -65.00  -77.00        1.4376
  59   7  -63.00  -77.00        1.1638
  60   7  -61.00  -77.00        0.8899
  61   7  -59.00  -77.00        0.8899
  62   7  -57.00  -77.00        0.8899
  63   7  -55.00  -77.00        0.8899
  64   7  -53.00  -77.00        0.5797
  65   7  -51.00  -77.00        0.5797
  66   7  -49.00  -77.00        0.5797
  67   7  -47.00  -77.00        0.5797
  68   7  -45.00  -77.00        0.4801
  69   7  -43.00  -77.00        0.3804
  70   7  -41.00  -77.00        0.3804
  71   7  -39.00  -77.00        0.3804
